Time	RobotX	RobotY	RobotZ	DiscX	DiscY	DiscZ
2219.	85.69	-711.2	531.1	86.61	-707.4	530.5	1.000	
2225.	85.74	-711.1	531.1	86.61	-707.4	530.5	1.000	
2228.	85.77	-711.0	531.1	86.61	-707.4	530.5	1.000	
2232.	85.81	-710.9	531.1	86.61	-707.4	530.5	1.000	
2236.	85.84	-710.8	531.1	86.61	-707.4	530.5	1.000	
2241.	85.87	-710.7	531.1	86.79	-707.7	530.7	1.000	
2245.	85.91	-710.6	531.1	86.79	-707.7	530.7	1.000	
2248.	85.94	-710.5	531.1	86.79	-707.7	530.7	1.000	
2252.	85.97	-710.4	531.0	86.79	-707.7	530.7	1.000	
2256.	86.00	-710.3	531.0	86.79	-707.7	530.7	1.000	
2260.	86.03	-710.2	531.0	86.79	-707.7	530.7	1.000	
2265.	86.06	-710.1	531.0	87.09	-707.8	530.9	1.000	
2269.	86.08	-710.0	531.0	87.09	-707.8	530.9	1.000	
2273.	86.10	-709.9	531.0	87.09	-707.8	530.9	1.000	
2276.	86.13	-709.9	531.0	87.09	-707.8	530.9	1.000	
2281.	86.16	-709.8	531.0	87.09	-707.8	530.9	1.000	
2285.	86.18	-709.7	531.0	86.85	-707.7	530.7	1.000	
2289.	86.21	-709.6	530.9	86.85	-707.7	530.7	1.000	
2293.	86.22	-709.5	530.9	86.85	-707.7	530.7	1.000	
2297.	86.25	-709.5	530.9	86.85	-707.7	530.7	1.000	
2300.	86.26	-709.4	530.9	86.85	-707.7	530.7	1.000	
2304.	86.28	-709.3	530.9	86.85	-707.7	530.7	1.000	
2308.	86.30	-709.3	530.9	86.85	-707.7	530.7	1.000	
2313.	86.32	-709.2	530.9	86.94	-707.5	530.7	1.000	
2316.	86.34	-709.2	530.9	86.94	-707.5	530.7	1.000	
2321.	86.36	-709.1	530.9	86.94	-707.5	530.7	1.000	
2325.	86.38	-709.0	530.9	86.94	-707.5	530.7	1.000	
2328.	86.40	-709.0	530.9	86.94	-707.5	530.7	1.000	
2333.	86.41	-709.0	530.8	86.61	-707.5	530.5	1.000	
2337.	86.43	-708.9	530.8	86.61	-707.5	530.5	1.000	
2341.	86.45	-708.9	530.8	86.61	-707.5	530.5	1.000	
2346.	86.47	-708.8	530.8	86.61	-707.5	530.5	1.000	
2350.	86.49	-708.8	530.8	86.61	-707.5	530.5	1.000	
2353.	86.50	-708.7	530.8	86.61	-707.5	530.5	1.000	
2357.	86.52	-708.7	530.8	86.78	-707.6	530.6	1.000	
2361.	86.53	-708.7	530.8	86.78	-707.6	530.6	1.000	
2366.	86.55	-708.6	530.8	86.78	-707.6	530.6	1.000	
2370.	86.56	-708.6	530.8	86.78	-707.6	530.6	1.000	
2373.	86.57	-708.5	530.8	86.78	-707.6	530.6	1.000	
2377.	86.58	-708.5	530.8	86.78	-707.6	530.6	1.000	
2381.	86.59	-708.5	530.8	86.59	-707.3	530.5	1.000	
2385.	86.61	-708.5	530.8	86.59	-707.3	530.5	1.000	
2390.	86.61	-708.4	530.8	86.59	-707.3	530.5	1.000	
2393.	86.62	-708.4	530.8	86.59	-707.3	530.5	1.000	
2397.	86.63	-708.4	530.8	86.59	-707.3	530.5	1.000	
2401.	86.64	-708.3	530.8	86.59	-707.3	530.5	1.000	
2405.	86.65	-708.3	530.8	86.86	-707.6	530.7	1.000	
2410.	86.65	-708.3	530.8	86.86	-707.6	530.7	1.000	
2413.	86.66	-708.3	530.8	86.86	-707.6	530.7	1.000	
2418.	86.66	-708.2	530.7	86.86	-707.6	530.7	1.000	
2421.	86.67	-708.2	530.7	86.86	-707.6	530.7	1.000	
2426.	86.67	-708.2	530.7	86.86	-707.6	530.7	1.000	
2430.	86.67	-708.1	530.7	86.84	-707.7	530.7	1.000	
2434.	86.68	-708.1	530.7	86.84	-707.7	530.7	1.000	
2437.	86.68	-708.1	530.7	86.84	-707.7	530.7	1.000	
2442.	86.69	-708.1	530.7	86.84	-707.7	530.7	1.000	
2445.	86.69	-708.1	530.7	86.84	-707.7	530.7	1.000	
2449.	86.69	-708.0	530.7	86.84	-707.7	530.7	1.000	
2453.	86.69	-708.0	530.7	86.75	-707.6	530.6	1.000	
2458.	86.69	-708.0	530.7	86.75	-707.6	530.6	1.000	
2462.	86.70	-708.0	530.7	86.75	-707.6	530.6	1.000	
2467.	86.70	-708.0	530.7	86.75	-707.6	530.6	1.000	
2470.	86.70	-708.0	530.7	86.75	-707.6	530.6	1.000	
2474.	86.70	-707.9	530.7	86.75	-707.6	530.6	1.000	
2477.	86.70	-707.9	530.7	86.77	-707.7	530.7	1.000	
2482.	86.71	-707.9	530.7	86.77	-707.7	530.7	1.000	
2487.	86.71	-707.9	530.7	86.77	-707.7	530.7	1.000	
2490.	86.71	-707.9	530.7	86.77	-707.7	530.7	1.000	
2494.	86.71	-707.9	530.7	86.77	-707.7	530.7	1.000	
2498.	86.72	-707.9	530.7	86.77	-707.7	530.7	1.000	
2503.	86.72	-707.8	530.7	86.78	-707.9	530.7	1.000	
2507.	86.72	-707.8	530.7	86.78	-707.9	530.7	1.000	
2511.	86.72	-707.8	530.7	86.78	-707.9	530.7	1.000	
2514.	86.73	-707.8	530.7	86.78	-707.9	530.7	1.000	
2518.	86.73	-707.8	530.7	86.78	-707.9	530.7	1.000	
2522.	86.73	-707.8	530.7	86.78	-707.9	530.7	1.000	
2527.	86.73	-707.8	530.7	86.88	-706.9	530.5	1.000	
2531.	86.73	-707.8	530.7	86.88	-706.9	530.5	1.000	
2534.	86.73	-707.8	530.7	86.88	-706.9	530.5	1.000	
2538.	86.73	-707.8	530.7	86.88	-706.9	530.5	1.000	
2542.	86.74	-707.8	530.7	86.88	-706.9	530.5	1.000	
2546.	86.74	-707.8	530.7	86.88	-706.9	530.5	1.000	
2551.	86.74	-707.8	530.7	86.95	-707.0	530.6	1.000	
2554.	86.74	-707.8	530.7	86.95	-707.0	530.6	1.000	
2559.	86.74	-707.8	530.7	86.95	-707.0	530.6	1.000	
2563.	86.74	-707.7	530.7	86.95	-707.0	530.6	1.000	
2567.	86.75	-707.7	530.7	86.95	-707.0	530.6	1.000	
2571.	86.75	-707.7	530.7	86.53	-707.5	530.5	1.000	
2575.	86.75	-707.7	530.7	86.53	-707.5	530.5	1.000	
2580.	86.75	-707.7	530.7	86.53	-707.5	530.5	1.000	
2583.	86.75	-707.7	530.7	86.53	-707.5	530.5	1.000	
2587.	86.76	-707.7	530.7	86.53	-707.5	530.5	1.000	
2592.	86.76	-707.7	530.7	86.53	-707.5	530.5	1.000	
2595.	86.76	-707.7	530.7	87.10	-707.1	530.7	1.000	
2599.	86.76	-707.7	530.7	87.10	-707.1	530.7	1.000	
2602.	86.76	-707.7	530.7	87.10	-707.1	530.7	1.000	
2608.	86.76	-707.7	530.7	87.10	-707.1	530.7	1.000	
2612.	86.76	-707.6	530.7	87.10	-707.1	530.7	1.000	
2616.	86.76	-707.6	530.7	87.10	-707.1	530.7	1.000	
2619.	86.76	-707.6	530.7	87.19	-707.2	530.7	1.000	
2624.	86.77	-707.6	530.6	87.19	-707.2	530.7	1.000	
2628.	86.77	-707.6	530.6	87.19	-707.2	530.7	1.000	
2632.	86.77	-707.6	530.6	87.19	-707.2	530.7	1.000	
2635.	86.77	-707.6	530.6	87.19	-707.2	530.7	1.000	
2639.	86.77	-707.6	530.6	87.19	-707.2	530.7	1.000	
2643.	86.77	-707.6	530.6	86.82	-707.7	530.7	1.000	
2648.	86.77	-707.6	530.6	86.82	-707.7	530.7	1.000	
2651.	86.77	-707.5	530.6	86.82	-707.7	530.7	1.000	
2656.	86.77	-707.5	530.6	86.82	-707.7	530.7	1.000	
2660.	86.78	-707.5	530.6	86.82	-707.7	530.7	1.000	
2664.	86.78	-707.5	530.6	86.82	-707.7	530.7	1.000	
2667.	86.78	-707.5	530.6	86.77	-707.7	530.7	1.000	
2671.	86.79	-707.5	530.6	86.77	-707.7	530.7	1.000	
2675.	86.79	-707.5	530.6	86.77	-707.7	530.7	1.000	
2680.	86.79	-707.5	530.6	86.77	-707.7	530.7	1.000	
2684.	86.79	-707.5	530.6	86.77	-707.7	530.7	1.000	
2688.	86.79	-707.5	530.6	86.77	-707.7	530.7	1.000	
2691.	86.80	-707.5	530.6	86.80	-707.7	530.7	1.000	
2695.	86.80	-707.5	530.6	86.80	-707.7	530.7	1.000	
2699.	86.81	-707.5	530.6	86.80	-707.7	530.7	1.000	
2704.	86.81	-707.5	530.6	86.80	-707.7	530.7	1.000	
2707.	86.82	-707.5	530.6	86.80	-707.7	530.7	1.000	
2712.	86.82	-707.5	530.6	86.80	-707.7	530.7	1.000	
2716.	86.82	-707.5	530.6	86.55	-707.5	530.5	1.000	
2720.	86.83	-707.5	530.6	86.55	-707.5	530.5	1.000	
2724.	86.83	-707.5	530.6	86.55	-707.5	530.5	1.000	
2728.	86.83	-707.5	530.7	86.55	-707.5	530.5	1.000	
2732.	86.84	-707.5	530.7	86.55	-707.5	530.5	1.000	
2735.	86.84	-707.5	530.7	86.55	-707.5	530.5	1.000	
2740.	86.84	-707.5	530.7	86.89	-707.6	530.7	1.000	
2745.	86.84	-707.5	530.7	86.89	-707.6	530.7	1.000	
2749.	86.84	-707.5	530.7	86.89	-707.6	530.7	1.000	
2753.	86.84	-707.5	530.7	86.89	-707.6	530.7	1.000	
2756.	86.83	-707.5	530.7	86.89	-707.6	530.7	1.000	
2761.	86.83	-707.5	530.7	86.89	-707.6	530.7	1.000	
2764.	86.83	-707.5	530.7	87.05	-707.1	530.6	1.000	
2768.	86.83	-707.5	530.7	87.05	-707.1	530.6	1.000	
2773.	86.83	-707.5	530.7	87.05	-707.1	530.6	1.000	
2776.	86.83	-707.5	530.7	87.05	-707.1	530.6	1.000	
2780.	86.83	-707.5	530.7	87.05	-707.1	530.6	1.000	
2784.	86.83	-707.5	530.7	87.05	-707.1	530.6	1.000	
2788.	86.83	-707.5	530.7	86.66	-707.5	530.6	1.000	
2793.	86.83	-707.5	530.7	86.66	-707.5	530.6	1.000	
2797.	86.83	-707.5	530.7	86.66	-707.5	530.6	1.000	
2800.	86.83	-707.5	530.7	86.66	-707.5	530.6	1.000	
2804.	86.83	-707.5	530.7	86.66	-707.5	530.6	1.000	
2808.	86.84	-707.5	530.7	86.66	-707.5	530.6	1.000	
2812.	86.84	-707.5	530.7	86.85	-707.4	530.6	1.000	
2817.	86.83	-707.5	530.7	86.85	-707.4	530.6	1.000	
2820.	86.83	-707.5	530.7	86.85	-707.4	530.6	1.000	
2825.	86.84	-707.5	530.7	86.85	-707.4	530.6	1.000	
2829.	86.84	-707.5	530.7	86.85	-707.4	530.6	1.000	
2836.	86.84	-707.5	530.7	86.85	-707.4	530.6	1.000	
2836.	86.84	-707.5	530.7	86.51	-707.7	530.5	1.000	
2840.	86.84	-707.5	530.7	86.51	-707.7	530.5	1.000	
2845.	86.84	-707.5	530.7	86.51	-707.7	530.5	1.000	
2850.	86.84	-707.5	530.6	86.51	-707.7	530.5	1.000	
2854.	86.84	-707.5	530.6	86.51	-707.7	530.5	1.000	
2857.	86.84	-707.5	530.6	86.83	-707.8	530.7	1.000	
2860.	86.84	-707.5	530.6	86.83	-707.8	530.7	1.000	
2865.	86.83	-707.5	530.6	86.83	-707.8	530.7	1.000	
2868.	86.83	-707.5	530.6	86.83	-707.8	530.7	1.000	
2874.	86.83	-707.5	530.6	86.83	-707.8	530.7	1.000	
2878.	86.83	-707.5	530.6	86.83	-707.8	530.7	1.000	
2881.	86.83	-707.5	530.6	86.83	-707.8	530.7	1.000	
2885.	86.83	-707.5	530.6	86.85	-707.6	530.7	1.000	
2889.	86.83	-707.5	530.6	86.85	-707.6	530.7	1.000	
2894.	86.83	-707.5	530.6	86.85	-707.6	530.7	1.000	
2898.	86.83	-707.5	530.6	86.85	-707.6	530.7	1.000	
2902.	86.83	-707.5	530.6	86.85	-707.6	530.7	1.000	
2905.	86.84	-707.5	530.6	86.85	-707.6	530.7	1.000	
2909.	86.83	-707.5	530.6	86.64	-707.5	530.6	1.000	
2914.	86.83	-707.5	530.6	86.64	-707.5	530.6	1.000	
2918.	86.83	-707.5	530.6	86.64	-707.5	530.6	1.000	
2921.	86.83	-707.5	530.6	86.64	-707.5	530.6	1.000	
2925.	86.83	-707.5	530.6	86.64	-707.5	530.6	1.000	
2929.	86.83	-707.5	530.7	86.64	-707.5	530.6	1.000	
2934.	86.83	-707.5	530.7	87.09	-707.1	530.7	1.000	
2937.	86.83	-707.5	530.7	87.09	-707.1	530.7	1.000	
2941.	86.83	-707.5	530.7	87.09	-707.1	530.7	1.000	
2945.	86.83	-707.5	530.7	87.09	-707.1	530.7	1.000	
2949.	86.82	-707.5	530.7	87.09	-707.1	530.7	1.000	
2954.	86.82	-707.5	530.7	86.81	-707.6	530.7	1.000	
2958.	86.82	-707.5	530.7	86.81	-707.6	530.7	1.000	
2961.	86.82	-707.5	530.7	86.81	-707.6	530.7	1.000	
2966.	86.82	-707.5	530.7	86.81	-707.6	530.7	1.000	
2971.	86.82	-707.5	530.7	86.81	-707.6	530.7	1.000	
2975.	86.82	-707.5	530.7	86.81	-707.6	530.7	1.000	
2978.	86.82	-707.5	530.7	86.98	-707.6	530.8	1.000	
2982.	86.82	-707.5	530.7	86.98	-707.6	530.8	1.000	
2985.	86.82	-707.5	530.6	86.98	-707.6	530.8	1.000	
2990.	86.82	-707.5	530.6	86.98	-707.6	530.8	1.000	
2995.	86.82	-707.5	530.6	86.98	-707.6	530.8	1.000	
2999.	86.82	-707.5	530.6	86.98	-707.6	530.8	1.000	
3002.	86.83	-707.5	530.6	86.84	-707.6	530.7	1.000	
3006.	86.83	-707.5	530.6	86.84	-707.6	530.7	1.000	
3011.	86.83	-707.5	530.6	86.84	-707.6	530.7	1.000	
3015.	86.83	-707.5	530.6	86.84	-707.6	530.7	1.000	
3018.	86.83	-707.5	530.6	86.84	-707.6	530.7	1.000	
3022.	86.83	-707.5	530.6	86.84	-707.6	530.7	1.000	
3026.	86.83	-707.5	530.6	86.76	-707.7	530.7	1.000	
3030.	86.83	-707.5	530.6	86.76	-707.7	530.7	1.000	
3035.	86.83	-707.5	530.6	86.76	-707.7	530.7	1.000	
3039.	86.83	-707.5	530.6	86.76	-707.7	530.7	1.000	
3043.	86.84	-707.5	530.6	86.76	-707.7	530.7	1.000	
3047.	86.83	-707.5	530.6	86.76	-707.7	530.7	1.000	
3050.	86.84	-707.5	530.6	86.58	-707.4	530.5	1.000	
3055.	86.84	-707.5	530.6	86.58	-707.4	530.5	1.000	
3059.	86.84	-707.5	530.6	86.58	-707.4	530.5	1.000	
3063.	86.84	-707.5	530.6	86.58	-707.4	530.5	1.000	
3067.	86.84	-707.5	530.6	86.58	-707.4	530.5	1.000	
3071.	86.84	-707.5	530.6	86.58	-707.4	530.5	1.000	
3074.	86.84	-707.5	530.6	86.83	-707.7	530.7	1.000	
3079.	86.83	-707.5	530.6	86.83	-707.7	530.7	1.000	
3083.	86.83	-707.5	530.6	86.83	-707.7	530.7	1.000	
3087.	86.83	-707.5	530.6	86.83	-707.7	530.7	1.000	
3092.	86.83	-707.5	530.7	86.83	-707.7	530.7	1.000	
3095.	86.83	-707.5	530.7	86.83	-707.7	530.7	1.000	
3099.	86.83	-707.5	530.7	86.85	-707.7	530.7	1.000	
3102.	86.83	-707.5	530.7	86.85	-707.7	530.7	1.000	
3106.	86.83	-707.5	530.6	86.85	-707.7	530.7	1.000	
3111.	86.82	-707.5	530.6	86.85	-707.7	530.7	1.000	
3115.	86.82	-707.5	530.6	86.85	-707.7	530.7	1.000	
3119.	86.82	-707.5	530.6	86.85	-707.7	530.7	1.000	
3123.	86.82	-707.5	530.6	86.82	-707.7	530.7	1.000	
3126.	86.82	-707.5	530.6	86.82	-707.7	530.7	1.000	
3132.	86.82	-707.6	530.6	86.82	-707.7	530.7	1.000	
3135.	86.81	-707.6	530.6	86.82	-707.7	530.7	1.000	
3139.	86.81	-707.6	530.6	86.82	-707.7	530.7	1.000	
3144.	86.81	-707.6	530.6	86.82	-707.7	530.7	1.000	
3147.	86.81	-707.6	530.6	86.70	-707.5	530.6	1.000	
3151.	86.81	-707.6	530.6	86.70	-707.5	530.6	1.000	
3156.	86.81	-707.6	530.6	86.70	-707.5	530.6	1.000	
3159.	86.81	-707.6	530.6	86.70	-707.5	530.6	1.000	
3163.	86.81	-707.6	530.6	86.70	-707.5	530.6	1.000	
3167.	86.81	-707.6	530.6	86.70	-707.5	530.6	1.000	
3171.	86.81	-707.6	530.6	86.74	-707.8	530.7	1.000	
3176.	86.81	-707.6	530.6	86.74	-707.8	530.7	1.000	
3180.	86.81	-707.6	530.6	86.74	-707.8	530.7	1.000	
3184.	86.81	-707.6	530.6	86.74	-707.8	530.7	1.000	
3187.	86.81	-707.6	530.6	86.74	-707.8	530.7	1.000	
3191.	86.81	-707.6	530.6	86.74	-707.8	530.7	1.000	
3195.	86.81	-707.6	530.6	86.88	-707.7	530.7	1.000	
3200.	86.81	-707.6	530.6	86.88	-707.7	530.7	1.000	
3204.	86.81	-707.6	530.6	86.88	-707.7	530.7	1.000	
3208.	86.81	-707.6	530.6	86.88	-707.7	530.7	1.000	
3212.	86.80	-707.6	530.6	86.88	-707.7	530.7	1.000	
3216.	86.80	-707.6	530.6	86.88	-707.7	530.7	1.000	
3219.	86.80	-707.6	530.6	86.93	-707.7	530.8	1.000	
3223.	86.80	-707.6	530.6	86.93	-707.7	530.8	1.000	
3228.	86.80	-707.6	530.6	86.93	-707.7	530.8	1.000	
3233.	86.80	-707.6	530.6	86.93	-707.7	530.8	1.000	
3237.	86.80	-707.6	530.6	86.93	-707.7	530.8	1.000	
3240.	86.80	-707.6	530.6	86.93	-707.7	530.8	1.000	
3244.	86.80	-707.6	530.6	86.86	-707.7	530.7	1.000	
3248.	86.80	-707.6	530.6	86.86	-707.7	530.7	1.000	
3253.	86.80	-707.6	530.6	86.86	-707.7	530.7	1.000	
3257.	86.80	-707.6	530.6	86.86	-707.7	530.7	1.000	
3260.	86.80	-707.6	530.6	86.86	-707.7	530.7	1.000	
3264.	86.80	-707.6	530.6	86.86	-707.7	530.7	1.000	
3268.	86.80	-707.6	530.6	86.77	-707.7	530.7	1.000	
3272.	86.81	-707.6	530.6	86.77	-707.7	530.7	1.000	
3276.	86.81	-707.6	530.6	86.77	-707.7	530.7	1.000	
3280.	86.81	-707.6	530.6	86.77	-707.7	530.7	1.000	
3284.	86.81	-707.6	530.7	86.77	-707.7	530.7	1.000	
3288.	86.81	-707.6	530.7	86.77	-707.7	530.7	1.000	
3292.	86.81	-707.6	530.7	86.62	-707.3	530.5	1.000	
3297.	86.81	-707.6	530.7	86.62	-707.3	530.5	1.000	
3301.	86.81	-707.6	530.7	86.62	-707.3	530.5	1.000	
3305.	86.82	-707.6	530.7	86.62	-707.3	530.5	1.000	
3309.	86.82	-707.6	530.7	86.62	-707.3	530.5	1.000	
3313.	86.82	-707.6	530.7	86.62	-707.3	530.5	1.000	
3317.	86.82	-707.6	530.7	86.77	-707.6	530.6	1.000	
3321.	86.82	-707.6	530.7	86.77	-707.6	530.6	1.000	
3325.	86.81	-707.6	530.7	86.77	-707.6	530.6	1.000	
3329.	86.81	-707.6	530.7	86.77	-707.6	530.6	1.000	
3333.	86.81	-707.6	530.7	86.77	-707.6	530.6	1.000	
3337.	86.81	-707.6	530.7	86.77	-707.6	530.6	1.000	
3340.	86.81	-707.6	530.7	86.81	-707.6	530.7	1.000	
3344.	86.81	-707.6	530.6	86.81	-707.6	530.7	1.000	
3349.	86.81	-707.6	530.6	86.81	-707.6	530.7	1.000	
3353.	86.81	-707.6	530.6	86.81	-707.6	530.7	1.000	
3357.	86.81	-707.6	530.6	86.81	-707.6	530.7	1.000	
3361.	86.81	-707.6	530.6	86.81	-707.6	530.7	1.000	
3365.	86.81	-707.6	530.6	87.37	-706.6	530.7	1.000	
3369.	86.80	-707.6	530.6	87.37	-706.6	530.7	1.000	
3374.	86.80	-707.6	530.6	87.37	-706.6	530.7	1.000	
3378.	86.80	-707.6	530.6	87.37	-706.6	530.7	1.000	
3382.	86.80	-707.6	530.6	87.37	-706.6	530.7	1.000	
3386.	86.79	-707.6	530.6	87.37	-706.6	530.7	1.000	
3390.	86.79	-707.6	530.6	86.28	-707.9	530.5	1.000	
3394.	86.79	-707.6	530.6	86.28	-707.9	530.5	1.000	
3398.	86.80	-707.6	530.6	86.28	-707.9	530.5	1.000	
3401.	86.80	-707.6	530.6	86.28	-707.9	530.5	1.000	
3405.	86.80	-707.6	530.6	86.28	-707.9	530.5	1.000	
3409.	86.80	-707.6	530.6	86.28	-707.9	530.5	1.000	
3414.	86.80	-707.6	530.6	86.89	-707.0	530.5	1.000	
3417.	86.80	-707.6	530.6	86.89	-707.0	530.5	1.000	
3421.	86.80	-707.6	530.6	86.89	-707.0	530.5	1.000	
3425.	86.80	-707.6	530.6	86.89	-707.0	530.5	1.000	
3430.	86.80	-707.6	530.6	86.89	-707.0	530.5	1.000	
3434.	86.80	-707.6	530.6	86.87	-707.6	530.7	1.000	
3438.	86.80	-707.6	530.5	86.87	-707.6	530.7	1.000	
3442.	86.80	-707.6	530.5	86.87	-707.6	530.7	1.000	
3446.	86.80	-707.6	530.5	86.87	-707.6	530.7	1.000	
3449.	86.80	-707.6	530.5	86.87	-707.6	530.7	1.000	
3453.	86.80	-707.6	530.5	86.87	-707.6	530.7	1.000	
3458.	86.80	-707.5	530.5	86.68	-707.4	530.5	1.000	
3462.	86.80	-707.5	530.5	86.68	-707.4	530.5	1.000	
3465.	86.79	-707.5	530.5	86.68	-707.4	530.5	1.000	
3470.	86.79	-707.5	530.6	86.68	-707.4	530.5	1.000	
3474.	86.79	-707.5	530.5	86.68	-707.4	530.5	1.000	
3478.	86.79	-707.5	530.5	86.68	-707.4	530.5	1.000	
3482.	86.79	-707.5	530.5	86.69	-707.5	530.6	1.000	
3486.	86.79	-707.5	530.6	86.69	-707.5	530.6	1.000	
3489.	86.79	-707.5	530.6	86.69	-707.5	530.6	1.000	
3494.	86.79	-707.5	530.6	86.69	-707.5	530.6	1.000	
